packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
700,1.0,10,Sender → Receiver,5530.259264305434,5530.259264305434,6144.732515894926,102.87756390041774,96.42529487609863,115.90862274169922,10.0,0.0,9.113496780395508,10,9,0,1762495270.4476779
700,1.0,10,Sender → Receiver,6144.718369697796,6144.718369697796,6144.718369697796,103.4825325012207,99.45940971374512,107.04255104064941,0.0,0.0,9.113517761230469,10,10,0,1762495280.9072313
800,0.01,10,Sender → Receiver,63665.590139303444,63665.590139303444,159163.97534825862,204.59938049316406,140.9170627593994,272.86386489868164,60.0,0.0,0.4021010398864746,10,4,0,1762495283.1598692
800,0.01,10,Sender → Receiver,63614.028547882845,63614.028547882845,159035.07136970712,192.46172904968262,122.69902229309082,256.7918300628662,60.0,0.0,0.40242695808410645,10,4,0,1762495285.4204845
800,0.05,10,Sender → Receiver,63834.808585075756,63834.808585075756,127669.61717015151,195.75600624084473,129.22334671020508,268.79167556762695,50.0,0.0,0.5012938976287842,10,5,0,1762495287.777573
800,0.05,10,Sender → Receiver,63689.04868626657,63689.04868626657,127378.09737253314,199.32312965393066,133.81171226501465,271.5799808502197,50.0,0.0,0.5024411678314209,10,5,0,1762495290.1295986
800,0.1,10,Sender → Receiver,57454.92108601998,57454.92108601998,63838.80120668887,113.45042122734918,112.57815361022949,114.14480209350586,10.0,0.0,1.0025250911712646,10,9,0,1762495292.9751406
800,0.1,10,Sender → Receiver,57481.14024892356,57481.14024892356,63867.93360991507,123.30781088935004,106.19330406188965,126.06573104858398,10.0,0.0,1.0020678043365479,10,9,0,1762495295.8246338
800,0.2,10,Sender → Receiver,30234.635435178076,30234.635435178076,33594.039372420084,117.50356356302898,116.43648147583008,118.60370635986328,10.0,0.0,1.905099868774414,10,9,0,1762495299.5707476
800,0.2,10,Sender → Receiver,30256.870192678594,30256.870192678594,33618.744658531774,108.03596178690593,106.17256164550781,109.23528671264648,10.0,0.0,1.9036998748779297,10,9,0,1762495303.3185527
800,0.35,10,Sender → Receiver,17965.91184257229,17965.91184257229,19962.12426952477,117.35656526353624,110.69583892822266,122.74789810180664,10.0,0.0,3.206071615219116,10,9,0,1762495308.3665042
800,0.35,10,Sender → Receiver,17965.890466121153,17965.890466121153,19962.100517912393,113.76187536451552,106.24361038208008,126.33657455444336,10.0,0.0,3.206075429916382,10,9,0,1762495313.4264789
800,0.5,10,Sender → Receiver,12499.769651954093,12499.769651954093,13888.632946615659,113.95735210842555,112.19573020935059,115.8139705657959,10.0,0.0,4.6080849170684814,10,9,0,1762495319.8773832
800,0.5,10,Sender → Receiver,12497.053338237143,12497.053338237143,13885.614820263492,119.89741855197484,117.45238304138184,122.06411361694336,10.0,0.0,4.609086513519287,10,9,0,1762495326.3298073
800,0.8,10,Sender → Receiver,7876.525281020587,7876.525281020587,8751.694756689541,110.69631576538086,108.05296897888184,113.29817771911621,10.0,0.0,7.312869310379028,10,9,0,1762495335.486288
800,0.8,10,Sender → Receiver,7872.935892961767,7872.935892961767,8747.706547735297,118.06943681504991,115.47398567199707,120.42450904846191,10.0,0.0,7.316203355789185,10,9,0,1762495344.6559181
800,1.0,10,Sender → Receiver,6320.136086294721,6320.136086294721,7022.373429216356,118.8475555843777,106.25481605529785,125.58102607727051,10.0,0.0,9.113727807998657,10,9,0,1762495355.6147707
800,1.0,10,Sender → Receiver,6318.673521645699,6318.673521645699,7020.74835738411,120.23928430345323,115.96202850341797,123.57783317565918,10.0,0.0,9.115837335586548,10,9,0,1762495366.5772116
900,0.01,10,Sender → Receiver,57456.46513897748,57456.46513897748,143641.1628474437,217.90564060211182,130.64050674438477,305.4494857788086,60.0,0.0,0.5012490749359131,10,4,0,1762495368.9262743
900,0.01,10,Sender → Receiver,57238.41698256255,57238.41698256255,143096.04245640637,201.20292901992798,116.09292030334473,285.3400707244873,60.0,0.0,0.5031585693359375,10,4,0,1762495371.278591
900,0.05,10,Sender → Receiver,57315.24831191927,57315.24831191927,143288.12077979816,205.37972450256348,132.676362991333,277.91500091552734,60.0,0.0,0.5024840831756592,10,4,0,1762495373.6265783
900,0.05,10,Sender → Receiver,71834.07770519069,71834.07770519069,143668.15541038138,212.08572387695312,132.4162483215332,271.6712951660156,50.0,0.0,0.501154899597168,10,5,0,1762495375.9791882
900,0.1,10,Sender → Receiver,64574.34487988841,64574.34487988841,71749.2720887649,126.22388203938803,125.32186508178711,127.4864673614502,10.0,0.0,1.0034945011138916,10,9,0,1762495378.8297982
900,0.1,10,Sender → Receiver,64651.62340952395,64651.62340952395,71835.13712169327,122.77412414550781,121.9027042388916,123.80599975585938,10.0,0.0,1.0022950172424316,10,9,0,1762495381.6744282
900,0.2,10,Sender → Receiver,34037.84503921246,34037.84503921246,37819.82782134718,134.74461767408582,132.82418251037598,136.08670234680176,10.0,0.0,1.9037632942199707,10,9,0,1762495385.425194
900,0.2,10,Sender → Receiver,34018.74588284919,34018.74588284919,37798.60653649909,120.20505799187555,118.41154098510742,121.70195579528809,10.0,0.0,1.904832124710083,10,9,0,1762495389.1794546
900,0.35,10,Sender → Receiver,20207.282448829923,20207.282448829923,22452.53605425547,126.1867947048611,119.90118026733398,132.25221633911133,10.0,0.0,3.2067646980285645,10,9,0,1762495394.2319849
900,0.35,10,Sender → Receiver,20211.910851036202,20211.910851036202,22457.67872337356,129.13892004224988,121.7508316040039,135.0996494293213,10.0,0.0,3.2060303688049316,10,9,0,1762495399.2909591
900,0.5,10,Sender → Receiver,14061.310359342144,14061.310359342144,15623.678177046828,131.6923035515679,115.44942855834961,134.9661350250244,10.0,0.0,4.608389854431152,10,9,0,1762495405.7494621
900,0.5,10,Sender → Receiver,14059.569005464793,14059.569005464793,15621.743339405326,120.0909349653456,118.11375617980957,122.21908569335938,10.0,0.0,4.6089606285095215,10,9,0,1762495412.203226
900,0.8,10,Sender → Receiver,8861.875648462075,8861.875648462075,9846.528498291194,124.80600674947102,121.90413475036621,128.37767601013184,10.0,0.0,7.3122217655181885,10,9,0,1762495421.3612497
900,0.8,10,Sender → Receiver,8860.51607812081,8860.51607812081,9845.01786457868,121.58722347683376,117.9506778717041,124.65500831604004,10.0,0.0,7.31334376335144,10,9,0,1762495430.5256155
900,1.0,10,Sender → Receiver,7107.933085068646,7107.933085068646,7897.703427854051,125.89942084418404,116.11223220825195,136.4612579345703,10.0,0.0,9.11657428741455,10,9,0,1762495441.4943693
900,1.0,10,Sender → Receiver,7110.401607517333,7110.401607517333,7900.446230574814,129.34737735324435,116.70279502868652,135.20383834838867,10.0,0.0,9.113409280776978,10,9,0,1762495452.4538884
1000,0.01,10,Sender → Receiver,63697.66305064862,63697.66305064862,159244.15762662154,211.70932054519653,140.70558547973633,286.5300178527832,60.0,0.0,0.502373218536377,10,4,0,1762495454.8062158
1000,0.01,10,Sender → Receiver,63675.08929702403,63675.08929702403,159187.72324256008,256.0194134712219,180.88555335998535,330.3494453430176,60.0,0.0,0.5025513172149658,10,4,0,1762495457.1481822
1000,0.05,10,Sender → Receiver,63813.59382830039,63813.59382830039,159533.984570751,241.34838581085205,173.95567893981934,309.2832565307617,60.0,0.0,0.5014605522155762,10,4,0,1762495459.502468
