packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
1028,0.4,10,Sender → Receiver,18016.041837503275,18016.041837503275,20017.824263892526,138.58503765530057,131.22224807739258,146.65818214416504,10.0,0.0,4.1083385944366455,10,9,0,1762420126.442792
1028,0.5,10,Sender → Receiver,14776.484474119154,14776.484474119154,16418.316082354613,138.4047402275933,130.86247444152832,146.06380462646484,10.0,0.0,5.009039878845215,10,9,0,1762420133.295161
1028,0.5,10,Sender → Receiver,14779.77818088229,14779.77818088229,16421.975756535878,138.90375031365286,128.60584259033203,148.2405662536621,10.0,0.0,5.007923603057861,10,9,0,1762420140.1477497
1028,0.7,10,Sender → Receiver,10868.563885951879,10868.563885951879,12076.182095502087,138.33416832817923,129.78219985961914,148.06127548217773,10.0,0.0,6.810099363327026,10,9,0,1762420148.7989786
1028,0.7,10,Sender → Receiver,10868.206224305799,10868.206224305799,12075.78469367311,139.5064724816216,128.72838973999023,147.97067642211914,10.0,0.0,6.810323476791382,10,9,0,1762420157.4534702
1028,0.9,10,Sender → Receiver,8592.747990688424,8592.747990688424,9547.497767431581,139.96789190504285,132.2648525238037,147.10593223571777,10.0,0.0,8.613775253295898,10,9,0,1762420167.9116366
1028,0.9,10,Sender → Receiver,8592.814109763827,8592.814109763827,9547.57123307092,140.71146647135416,132.03167915344238,148.89121055603027,10.0,0.0,8.613708972930908,10,9,0,1762420178.3681364
1028,1.0,10,Sender → Receiver,7774.423112208364,7774.423112208364,8638.247902453737,141.81160926818848,134.51719284057617,149.6145725250244,10.0,0.0,9.520449161529541,10,9,0,1762420189.7235181
1028,1.0,10,Sender → Receiver,7779.074193723064,7779.074193723064,8643.415770803404,139.04696040683322,130.0797462463379,147.83143997192383,10.0,0.0,9.514756917953491,10,9,0,1762420201.0836658
2048,0.05,10,Sender → Receiver,70033.09925083104,58360.916042359204,116721.83208471841,377.23608016967773,270.74480056762695,485.21900177001953,40.0,16.666666666666664,1.4036791324615479,10,6,1,1762420204.3343856
